conta,data,posicao_usd,data_timestamp,nome_cliente,email,cidade,estado,data_abertura,tipo_conta,gestor_responsavel,retorno_diario,retorno_ytd,media_movel_30d,volatilidade_30d
ACC0034,2024-08-29,17240641.0,2024-08-29,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.001528755532807513,82.52055338720533,15134942.346666666,41.346744859599404
ACC0034,2024-08-30,17342483.01,2024-08-30,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0059070895333881435,83.59871863774708,15252471.787999999,41.21985677997896
ACC0034,2024-08-31,17474724.66,2024-08-31,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.007625300824786407,84.99871409840523,15379289.962666666,40.845683545356074
ACC0034,2024-09-01,17188410.75,2024-09-01,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.01638445901556196,81.96761024932823,15491906.717333334,41.472088079663735
ACC0034,2024-09-02,17137379.23,2024-09-02,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0029689492962576836,81.42735764093683,15596241.996666666,41.532667143882264
ACC0034,2024-09-03,17286603.74,2024-09-03,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.008707545535245664,83.00714461893457,15701372.583999999,41.53176344591875
ACC0034,2024-09-04,17337142.59,2024-09-04,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.002923584687896774,83.5421815047182,15802791.125666667,41.52660886112198
ACC0034,2024-09-05,17169376.4,2024-09-05,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.009676692057477121,81.76610033473946,15899751.299333334,41.71955355242354
ACC0034,2024-09-06,16821805.87,2024-09-06,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.02024363156252995,78.08649436900512,15987444.359333333,42.31761101078817
ACC0034,2024-09-07,16778730.01,2024-09-07,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0025607155577048735,77.6304655122573,16076585.534666667,42.242094194778154
ACC0034,2024-09-08,16778047.54,2024-09-08,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-4.067471135160705e-05,77.62324044434534,16162840.980333332,42.279840219519905
ACC0034,2024-09-09,16660616.92,2024-09-09,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.006999063491746393,76.38004410686565,16243991.254666666,42.43600515265379
ACC0034,2024-09-10,16690575.53,2024-09-10,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.001798169308126596,76.69720528874464,16326182.330666665,42.41754365685926
ACC0034,2024-09-11,16772529.12,2024-09-11,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00491017160269247,77.56481888842855,16405573.333999999,42.37962248969443
ACC0034,2024-09-12,16878490.41,2024-09-12,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0063175499199850105,78.68659349578928,16486557.843,42.37824157946452
ACC0034,2024-09-13,16547536.75,2024-09-13,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.019608013036753524,75.18290444103076,16559694.788333332,42.86595544244875
ACC0034,2024-09-14,16291611.17,2024-09-14,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.01546608319211018,72.47351106711028,16626817.547666667,43.18078564762775
ACC0034,2024-09-15,16258427.72,2024-09-15,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.002036842744019385,72.12220964755771,16689781.381666666,43.22175543089087
ACC0034,2024-09-16,16347421.32,2024-09-16,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.005473690416603283,73.06435333699011,16751163.294333333,43.19673010966316
ACC0034,2024-09-17,16425288.06,2024-09-17,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.004763242989567651,73.88870090476661,16812578.939,43.19596003155844
ACC0034,2024-09-18,16501082.62,2024-09-18,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.004614504155003418,74.6911110375998,16868344.456666667,43.03321530614898
ACC0034,2024-09-19,16456335.08,2024-09-19,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0027117941913558097,74.21738469740653,16853850.85666667,14.432172005893138
ACC0034,2024-09-20,16419572.44,2024-09-20,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.00223395062274101,73.82819166236945,16835682.404,14.352793780701893
ACC0034,2024-09-21,16326534.79,2024-09-21,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0056662650833312345,72.84323504945436,16818150.945666667,14.323569728541596
ACC0034,2024-09-22,16443314.96,2024-09-22,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00715278358219229,74.07954530340908,16810494.050333336,14.212132370172615
ACC0034,2024-09-23,16323076.8,2024-09-23,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0073122822431177514,72.80662653539696,16800355.21333333,14.338042530743472
ACC0034,2024-09-24,16451275.56,2024-09-24,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.007853835497484196,74.16382135308113,16790596.42133333,14.378202848937699
ACC0034,2024-09-25,16489984.87,2024-09-25,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0023529670911426326,74.57362309319258,16773075.346666666,13.50839029586516
ACC0034,2024-09-26,16493063.13,2024-09-26,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00018667451936860147,74.60621154037793,16753304.004333334,13.425471485745424
ACC0034,2024-09-27,16409727.2,2024-09-27,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.005052786698452549,73.72396359723952,16724726.975,12.996765493752743
ACC0034,2024-09-28,16228581.91,2024-09-28,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.011038897100007827,71.80624263928408,16690991.671999998,13.277441998315304
ACC0034,2024-09-29,16147841.48,2024-09-29,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.004975199339521286,70.95147233437949,16651170.287666667,13.08895058808163
ACC0034,2024-09-30,16111439.7,2024-09-30,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0022542814805983635,70.56609959621507,16605727.455666667,12.743766291074618
ACC0034,2024-10-01,15793717.72,2024-10-01,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.01972027242233343,67.20248964616285,16559237.688,13.08769174231724
ACC0034,2024-10-02,15776060.32,2024-10-02,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.001118001493571108,67.01555701300963,16513860.391,13.09640697598711
ACC0034,2024-10-03,15910006.33,2024-10-03,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00849046005676013,68.43359592868615,16467973.810666667,13.080084859539381
ACC0034,2024-10-04,15996417.46,2024-10-04,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.005431244225029941,69.34839992387485,16423282.973,13.193954317653864
ACC0034,2024-10-05,15937583.87,2024-10-05,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0036779228941179465,68.72554956671257,16382223.222,13.02969826952609
ACC0034,2024-10-06,15953116.18,2024-10-06,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0009745711851114613,68.88998462551241,16353266.898999998,11.914682307482474
ACC0034,2024-10-07,15886248.34,2024-10-07,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.004191522160656658,68.1820785122416,16323517.509999998,11.933821975880546
ACC0034,2024-10-08,15915586.87,2024-10-08,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0018467878237888868,68.49267512701753,16294768.821,11.970384462254204
ACC0034,2024-10-09,16134663.46,2024-10-09,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.013764908060848846,70.8119613090674,16277237.039,12.668525181467652
ACC0034,2024-10-10,16277754.87,2024-10-10,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.008868571095687283,72.32681933193066,16263476.350333333,12.968249007188026
ACC0034,2024-10-11,16359690.33,2024-10-11,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00503358483122307,73.1942409957328,16249715.057333333,12.97302123636632
ACC0034,2024-10-12,16299986.03,2024-10-12,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0036494761695162747,72.56217274052142,16230431.578,12.818677371930805
ACC0034,2024-10-13,16414027.37,2024-10-13,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.006996407223301082,73.76948797235173,16225981.265333332,11.761719061181443
ACC0034,2024-10-14,16186248.67,2024-10-14,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.01387707567835006,71.35807563717127,16222469.182,11.590782999442489
ACC0034,2024-10-15,16160526.92,2024-10-15,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0015891112588473089,71.08576858988182,16219205.822,11.585310257209116
ACC0034,2024-10-16,16250581.88,2024-10-16,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.005572526220574581,72.03914852131608,16215977.840666668,11.589532782759042
ACC0034,2024-10-17,14781666.56,2024-10-17,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.09039155218237638,56.48826285033994,16161190.457333334,28.517911913411613
ACC0034,2024-10-18,14874948.84,2024-10-18,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.006310674078687795,57.47580927432847,16106985.998,28.563245642701247
ACC0034,2024-10-19,14921031.53,2024-10-19,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0030980066214465474,57.963670374178,16055809.213,28.622990607972532
ACC0034,2024-10-20,14904558.15,2024-10-20,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0011040376107294136,57.78927254095605,16005308.736666666,28.627813187219196
ACC0034,2024-10-21,14981775.1,2024-10-21,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.005180760759418979,58.60674101239351,15960483.413666667,28.714361230560016
ACC0034,2024-10-22,14868069.74,2024-10-22,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.007589578620760373,57.40298268169739,15907975.239666667,28.592668844052742
ACC0034,2024-10-23,14769005.44,2024-10-23,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.006662889112867498,56.354224062054634,15856172.861000001,28.585143747138453
ACC0034,2024-10-24,14785271.02,2024-10-24,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00110133211515695,56.52642199035463,15800639.376333334,28.425521322047803
ACC0034,2024-10-25,14815671.18,2024-10-25,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0020561111094195006,56.848257705526684,15744828.92,28.42043992273071
ACC0034,2024-10-26,14592465.81,2024-10-26,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.015065491619529747,54.485261593526204,15681475.676,28.596445574204083
ACC0034,2024-10-27,14657712.41,2024-10-27,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.004471252552484151,55.17600421374744,15623075.182999998,28.6963554568676
ACC0034,2024-10-28,14763125.16,2024-10-28,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.007191623566586314,56.29197162261972,15574226.624666667,28.77148939392574
ACC0034,2024-10-29,14761803.91,2024-10-29,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-8.949663338087e-05,56.27798401733504,15528025.372333331,28.77693102179599
ACC0034,2024-10-30,15070501.7,2024-10-30,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.02091192864246616,59.54605806749402,15493327.439000001,29.58832340204695
ACC0034,2024-10-31,14990968.26,2024-10-31,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.005277424838484257,58.704065737766385,15466569.123666668,29.131274282204238
ACC0034,2024-11-01,14953183.36,2024-11-01,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0025205109733186237,58.30405039856408,15439139.891666668,29.132235599290606
ACC0034,2024-11-02,14911141.32,2024-11-02,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0028115779087188875,57.858966227602735,15405844.391333334,28.975367209275987
ACC0034,2024-11-03,14909947.02,2024-11-03,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-8.00944726074837e-05,57.84632259695639,15369628.71,28.896634503087952
ACC0034,2024-11-04,16332881.82,2024-11-04,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.09543526868950614,72.91042880564737,15382805.308333334,40.42605085059249
ACC0034,2024-11-05,16145412.04,2024-11-05,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.011478058928366175,70.92575271448709,15389215.170333333,40.59099308303618
ACC0034,2024-11-06,16079068.11,2024-11-06,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.004109150626545377,70.2233930506276,15395642.496,40.59013481043878
ACC0034,2024-11-07,16074828.26,2024-11-07,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0002636875452602938,70.17850726196819,15400950.542333335,40.58964420599391
ACC0034,2024-11-08,16253199.84,2024-11-08,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.011096328813904321,72.06686393560639,15404901.754999999,40.522017991387344
ACC0034,2024-11-09,16569108.17,2024-11-09,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.01943668527489173,75.41127341616038,15414613.531666666,40.82496396577446
ACC0034,2024-11-10,16768136.92,2024-11-10,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.012012037579690604,77.51832022433669,15428228.418000001,40.936147221809364
ACC0034,2024-11-11,16666366.27,2024-11-11,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.006069287869340689,76.44091043681338,15440441.092666667,40.9667642669431
ACC0034,2024-11-12,16576572.79,2024-11-12,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.005387705906933715,75.4902987014282,15445859.273333333,40.96813838671759
ACC0034,2024-11-13,16563439.66,2024-11-13,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0007922705233690541,75.35126291062983,15458432.306333333,40.739836885677
ACC0034,2024-11-14,16826116.74,2024-11-14,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.015858848487512622,78.13213202122351,15480618.633666666,40.953552109538855
ACC0034,2024-11-15,16811907.37,2024-11-15,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0008444830271632231,77.98170245913919,15499329.483333332,40.94261779360254
ACC0034,2024-11-16,16630359.65,2024-11-16,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.010798758047166235,76.0597211174602,15560952.586333333,30.626253089911227
ACC0034,2024-11-17,16568486.29,2024-11-17,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.003720506429336412,75.40468979309551,15617403.834666668,30.70144031318074
ACC0034,2024-11-18,16685416.33,2024-11-18,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00705737615092672,76.642586667602,15676216.661333332,30.71532048594696
ACC0034,2024-11-19,16793579.04,2024-11-19,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.006482469952249659,77.78766692796238,15739184.024333334,30.686502751710343
ACC0034,2024-11-20,15834400.98,2024-11-20,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.057115761787012054,67.63318889503623,15767604.886999998,35.4482306461417
ACC0034,2024-11-21,15936161.91,2024-11-21,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.006426572759432592,68.71049578036587,15803207.959333332,35.34857896361902
ACC0034,2024-11-22,15634980.97,2024-11-22,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0188992143591995,65.52199995596592,15832073.810333334,35.80066605173001
ACC0034,2024-11-23,15657837.9,2024-11-23,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.0014619096782948482,65.76397816967227,15861159.373,35.79990910702545
ACC0034,2024-11-24,15782240.26,2024-11-24,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.007945053512145472,67.08098184661644,15893378.342333334,35.83919550491092
ACC0034,2024-11-25,15678682.06,2024-11-25,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.006561692021789023,65.98464790104082,15929585.550666666,35.563826510710236
ACC0034,2024-11-26,15575336.65,2024-11-26,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.006591460277369787,64.8905666877479,15960173.025333334,35.65852327185478
ACC0034,2024-11-27,15335238.75,2024-11-27,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.015415262308311029,62.34873535009022,15979243.478333332,35.9874708423139
ACC0034,2024-11-28,15552867.02,2024-11-28,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.01419138453256874,64.6526886818196,16005612.248666668,36.169872213738756
ACC0034,2024-11-29,15465829.5,2024-11-29,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.005596236365171481,63.731253317795144,16018789.842,35.77840556681824
ACC0034,2024-11-30,15506617.05,2024-11-30,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.002637268825445238,64.16305664792124,16035978.135,35.72927019262228
ACC0034,2024-12-01,15595711.95,2024-12-01,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.00574560522857559,65.10627276453647,16057395.754666666,35.73145332084755
ACC0034,2024-12-02,15806639.62,2024-12-02,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.013524722095165309,67.3392892198454,16087245.698,35.867962184814836
ACC0034,2024-12-03,15794851.81,2024-12-03,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0007457505379627749,67.21449585488739,16116742.524333334,35.87213568187303
ACC0034,2024-12-04,15730911.5,2024-12-04,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.004048174099330226,66.53758246373509,16096676.847000001,22.484187388346353
ACC0034,2024-12-05,15763238.49,2024-12-05,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.002054997893796484,66.87981684493603,16083937.728666667,22.285341521013706
ACC0034,2024-12-06,15945647.62,2024-12-06,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.011571805509110078,68.81091762886156,16079490.378999999,22.538926390989552
ACC0034,2024-12-07,15931533.2,2024-12-07,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0008851581532691721,68.66149326876152,16074713.877,22.539850816553
ACC0034,2024-12-08,15810345.54,2024-12-08,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.007606779490626825,67.37852248090621,16059952.067,22.376630777725058
ACC0034,2024-12-09,15610733.03,2024-12-09,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.01262543626861179,65.26529561258914,16028006.229,21.775600052748107
ACC0034,2024-12-10,15456358.89,2024-12-10,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.009888974444910992,63.63099132764556,15984280.294666667,21.483688302444794
ACC0034,2024-12-11,15579651.17,2024-12-11,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.007976799767490439,64.93624298122214,15948056.458,21.672659670928386
ACC0034,2024-12-12,15545782.37,2024-12-12,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0021739126011510734,64.57768600421876,15913696.777333336,21.6509826447989
ACC0034,2024-12-13,15473783.09,2024-12-13,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.004631434963282555,63.81545515508269,15877374.891666668,21.660257108040597
ACC0034,2024-12-14,15387743.08,2024-12-14,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.005560373277792907,62.90458007574888,15829429.102999998,20.98994339743186
ACC0034,2024-12-15,15407762.73,2024-12-15,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.001301012753846864,63.11652101208751,15782624.281666666,21.017285210624873
ACC0034,2024-12-16,15384980.43,2024-12-16,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0014786247944772457,62.87533287973017,15741111.641,20.882841851535247
ACC0034,2024-12-17,15357793.65,2024-12-17,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0017670987703687357,62.587516079275,15700755.219666665,20.88064082965607
ACC0034,2024-12-18,15544094.06,2024-12-18,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.012130675424200765,64.55981246485969,15662711.144,21.131433575539603
ACC0034,2024-12-19,15757778.61,2024-12-19,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.013746992856269458,66.82201503124314,15628184.463,21.494705697612623
ACC0034,2024-12-20,15549480.6,2024-12-20,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.013218742003889616,64.61683785397616,15618687.117000002,14.269927505447674
ACC0034,2024-12-21,15602016.73,2024-12-21,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.003378642113615049,65.17301923495975,15607548.944333334,14.167115388680768
ACC0034,2024-12-22,15507125.38,2024-12-22,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0060819925809680875,64.16843815739661,15603287.091333332,13.186925331681804
ACC0034,2024-12-23,15483027.77,2024-12-23,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,-0.0015539701530420391,63.913325304428504,15597460.087000001,13.182063878894851
ACC0034,2024-12-24,16869784.13,2024-12-24,Maria Eduarda Macedo,santossamuel@example.org,Sá,Amazonas,2020-11-08,VIP,Carlos Eduardo Mendes,0.08956622571503647,78.59442319634715,15633711.549333334,29.170423258917204
